Año,Mes,Fecha,Precio,Mineral,Unidad de medida,Numero Índice
2015,11,2015M11,14.45,Plata (Ag),Dólar por Onza Troy (USD/troy oz),92.50960307298335
2015,12,2015M12,14.13,Plata (Ag),Dólar por Onza Troy (USD/troy oz),90.46094750320104
2016,1,2016M01,14.11,Plata (Ag),Dólar por Onza Troy (USD/troy oz),90.33290653008963
2016,2,2016M02,15.17,Plata (Ag),Dólar por Onza Troy (USD/troy oz),97.1190781049936
2016,3,2016M03,15.46,Plata (Ag),Dólar por Onza Troy (USD/troy oz),98.97567221510884
2016,4,2016M04,16.36,Plata (Ag),Dólar por Onza Troy (USD/troy oz),104.73751600512165
2016,5,2016M05,16.95,Plata (Ag),Dólar por Onza Troy (USD/troy oz),108.51472471190782
2016,6,2016M06,17.29,Plata (Ag),Dólar por Onza Troy (USD/troy oz),110.69142125480154
2016,7,2016M07,19.99,Plata (Ag),Dólar por Onza Troy (USD/troy oz),127.97695262483995
2016,8,2016M08,19.59,Plata (Ag),Dólar por Onza Troy (USD/troy oz),125.41613316261204
2016,9,2016M09,19.36,Plata (Ag),Dólar por Onza Troy (USD/troy oz),123.943661971831
2016,10,2016M10,17.66,Plata (Ag),Dólar por Onza Troy (USD/troy oz),113.06017925736236
2016,11,2016M11,17.41,Plata (Ag),Dólar por Onza Troy (USD/troy oz),111.45966709346993
2016,12,2016M12,16.43,Plata (Ag),Dólar por Onza Troy (USD/troy oz),105.18565941101153
2017,1,2017M01,16.9,Plata (Ag),Dólar por Onza Troy (USD/troy oz),108.19462227912933
2017,2,2017M02,17.93,Plata (Ag),Dólar por Onza Troy (USD/troy oz),114.7887323943662
2017,3,2017M03,17.63,Plata (Ag),Dólar por Onza Troy (USD/troy oz),112.86811779769525
2017,4,2017M04,18.03,Plata (Ag),Dólar por Onza Troy (USD/troy oz),115.42893725992317
2017,5,2017M05,16.75,Plata (Ag),Dólar por Onza Troy (USD/troy oz),107.23431498079385
2017,6,2017M06,16.93,Plata (Ag),Dólar por Onza Troy (USD/troy oz),108.3866837387964
2017,7,2017M07,16.15,Plata (Ag),Dólar por Onza Troy (USD/troy oz),103.393085787452
2017,8,2017M08,16.95,Plata (Ag),Dólar por Onza Troy (USD/troy oz),108.51472471190782
2017,9,2017M09,17.43,Plata (Ag),Dólar por Onza Troy (USD/troy oz),111.58770806658131
2017,10,2017M10,16.94,Plata (Ag),Dólar por Onza Troy (USD/troy oz),108.45070422535213
2017,11,2017M11,16.98,Plata (Ag),Dólar por Onza Troy (USD/troy oz),108.70678617157492
2017,12,2017M12,16.16,Plata (Ag),Dólar por Onza Troy (USD/troy oz),103.45710627400769
2018,1,2018M01,17.13,Plata (Ag),Dólar por Onza Troy (USD/troy oz),109.66709346991037
2018,2,2018M02,16.58,Plata (Ag),Dólar por Onza Troy (USD/troy oz),106.145966709347
2018,3,2018M03,16.47,Plata (Ag),Dólar por Onza Troy (USD/troy oz),105.44174135723432
2018,4,2018M04,16.65,Plata (Ag),Dólar por Onza Troy (USD/troy oz),106.59411011523687
2018,5,2018M05,16.49,Plata (Ag),Dólar por Onza Troy (USD/troy oz),105.5697823303457
2018,6,2018M06,16.54,Plata (Ag),Dólar por Onza Troy (USD/troy oz),105.8898847631242
2018,7,2018M07,15.72,Plata (Ag),Dólar por Onza Troy (USD/troy oz),100.64020486555698
2018,8,2018M08,14.99,Plata (Ag),Dólar por Onza Troy (USD/troy oz),95.96670934699104
2018,9,2018M09,14.27,Plata (Ag),Dólar por Onza Troy (USD/troy oz),91.3572343149808
2018,10,2018M10,14.6,Plata (Ag),Dólar por Onza Troy (USD/troy oz),93.46991037131882
2018,11,2018M11,14.35,Plata (Ag),Dólar por Onza Troy (USD/troy oz),91.86939820742637
2018,12,2018M12,14.77,Plata (Ag),Dólar por Onza Troy (USD/troy oz),94.5582586427657
2019,1,2019M01,15.62,Plata (Ag),Dólar por Onza Troy (USD/troy oz),100.0
2019,2,2019M02,15.82,Plata (Ag),Dólar por Onza Troy (USD/troy oz),101.28040973111396
2019,3,2019M03,15.3,Plata (Ag),Dólar por Onza Troy (USD/troy oz),97.95134443021767
2019,4,2019M04,15.06,Plata (Ag),Dólar por Onza Troy (USD/troy oz),96.41485275288093
2019,5,2019M05,14.66,Plata (Ag),Dólar por Onza Troy (USD/troy oz),93.85403329065302
2019,6,2019M06,15.04,Plata (Ag),Dólar por Onza Troy (USD/troy oz),96.28681177976952
2019,7,2019M07,15.79,Plata (Ag),Dólar por Onza Troy (USD/troy oz),101.08834827144686
2019,8,2019M08,17.22,Plata (Ag),Dólar por Onza Troy (USD/troy oz),110.24327784891166
2019,9,2019M09,18.16,Plata (Ag),Dólar por Onza Troy (USD/troy oz),116.26120358514724
2019,10,2019M10,17.64,Plata (Ag),Dólar por Onza Troy (USD/troy oz),112.93213828425097
2019,11,2019M11,17.16,Plata (Ag),Dólar por Onza Troy (USD/troy oz),109.85915492957747
2019,12,2019M12,17.14,Plata (Ag),Dólar por Onza Troy (USD/troy oz),109.73111395646609
2020,1,2020M01,17.97,Plata (Ag),Dólar por Onza Troy (USD/troy oz),115.044814340589
2020,2,2020M02,17.88,Plata (Ag),Dólar por Onza Troy (USD/troy oz),114.46862996158771
2020,3,2020M03,14.88,Plata (Ag),Dólar por Onza Troy (USD/troy oz),95.26248399487837
2020,4,2020M04,15.06,Plata (Ag),Dólar por Onza Troy (USD/troy oz),96.41485275288093
2020,5,2020M05,16.26,Plata (Ag),Dólar por Onza Troy (USD/troy oz),104.09731113956468
2020,6,2020M06,17.71,Plata (Ag),Dólar por Onza Troy (USD/troy oz),113.38028169014085
2020,7,2020M07,20.65,Plata (Ag),Dólar por Onza Troy (USD/troy oz),132.202304737516
2020,8,2020M08,27.0,Plata (Ag),Dólar por Onza Troy (USD/troy oz),172.85531370038413
2020,9,2020M09,25.74,Plata (Ag),Dólar por Onza Troy (USD/troy oz),164.7887323943662
2020,10,2020M10,24.23,Plata (Ag),Dólar por Onza Troy (USD/troy oz),155.12163892445582
2020,11,2020M11,24.08,Plata (Ag),Dólar por Onza Troy (USD/troy oz),154.16133162612036
2020,12,2020M12,24.97,Plata (Ag),Dólar por Onza Troy (USD/troy oz),159.85915492957747
2021,1,2021M01,25.88,Plata (Ag),Dólar por Onza Troy (USD/troy oz),165.68501920614597
2021,2,2021M02,27.29,Plata (Ag),Dólar por Onza Troy (USD/troy oz),174.71190781049935
2021,3,2021M03,25.65,Plata (Ag),Dólar por Onza Troy (USD/troy oz),164.21254801536492
2021,4,2021M04,25.69,Plata (Ag),Dólar por Onza Troy (USD/troy oz),164.46862996158774
2021,5,2021M05,27.5,Plata (Ag),Dólar por Onza Troy (USD/troy oz),176.05633802816902
2021,6,2021M06,27.0,Plata (Ag),Dólar por Onza Troy (USD/troy oz),172.85531370038413
2021,7,2021M07,25.68,Plata (Ag),Dólar por Onza Troy (USD/troy oz),164.404609475032
2021,8,2021M08,23.99,Plata (Ag),Dólar por Onza Troy (USD/troy oz),153.58514724711907
2021,9,2021M09,23.18,Plata (Ag),Dólar por Onza Troy (USD/troy oz),148.39948783610757
2021,10,2021M10,23.41,Plata (Ag),Dólar por Onza Troy (USD/troy oz),149.87195902688862
2021,11,2021M11,24.18,Plata (Ag),Dólar por Onza Troy (USD/troy oz),154.80153649167733
2021,12,2021M12,22.53,Plata (Ag),Dólar por Onza Troy (USD/troy oz),144.2381562099872
2022,1,2022M01,23.16,Plata (Ag),Dólar por Onza Troy (USD/troy oz),148.27144686299616
2022,2,2022M02,23.54,Plata (Ag),Dólar por Onza Troy (USD/troy oz),150.70422535211267
2022,3,2022M03,25.31,Plata (Ag),Dólar por Onza Troy (USD/troy oz),162.0358514724712
2022,4,2022M04,24.55,Plata (Ag),Dólar por Onza Troy (USD/troy oz),157.17029449423816
2022,5,2022M05,21.91,Plata (Ag),Dólar por Onza Troy (USD/troy oz),140.26888604353394
2022,6,2022M06,21.56,Plata (Ag),Dólar por Onza Troy (USD/troy oz),138.0281690140845
2022,7,2022M07,19.07,Plata (Ag),Dólar por Onza Troy (USD/troy oz),122.08706786171575
2022,8,2022M08,19.72,Plata (Ag),Dólar por Onza Troy (USD/troy oz),126.24839948783611
2022,9,2022M09,18.94,Plata (Ag),Dólar por Onza Troy (USD/troy oz),121.25480153649168
2022,10,2022M10,19.43,Plata (Ag),Dólar por Onza Troy (USD/troy oz),124.39180537772087
2022,11,2022M11,21.02,Plata (Ag),Dólar por Onza Troy (USD/troy oz),134.57106274007683
2022,12,2022M12,23.33,Plata (Ag),Dólar por Onza Troy (USD/troy oz),149.359795134443
2023,1,2023M01,23.65,Plata (Ag),Dólar por Onza Troy (USD/troy oz),151.40845070422534
2023,2,2023M02,21.92,Plata (Ag),Dólar por Onza Troy (USD/troy oz),140.33290653008964
2023,3,2023M03,21.98,Plata (Ag),Dólar por Onza Troy (USD/troy oz),140.71702944942385
2023,4,2023M04,25.01,Plata (Ag),Dólar por Onza Troy (USD/troy oz),160.11523687580026
2023,5,2023M05,24.27,Plata (Ag),Dólar por Onza Troy (USD/troy oz),155.37772087067862
2023,6,2023M06,23.42,Plata (Ag),Dólar por Onza Troy (USD/troy oz),149.93597951344432
2023,7,2023M07,24.26,Plata (Ag),Dólar por Onza Troy (USD/troy oz),155.31370038412294
2023,8,2023M08,23.44,Plata (Ag),Dólar por Onza Troy (USD/troy oz),150.0640204865557
2023,9,2023M09,23.1,Plata (Ag),Dólar por Onza Troy (USD/troy oz),147.887323943662
2023,10,2023M10,22.38,Plata (Ag),Dólar por Onza Troy (USD/troy oz),143.27784891165174
2023,11,2023M11,23.49,Plata (Ag),Dólar por Onza Troy (USD/troy oz),150.38412291933417
2023,12,2023M12,23.88,Plata (Ag),Dólar por Onza Troy (USD/troy oz),152.8809218950064
2024,1,2024M01,22.92,Plata (Ag),Dólar por Onza Troy (USD/troy oz),146.73495518565943
2024,2,2024M02,22.66,Plata (Ag),Dólar por Onza Troy (USD/troy oz),145.07042253521126
2024,3,2024M03,24.52,Plata (Ag),Dólar por Onza Troy (USD/troy oz),156.97823303457105
2024,4,2024M04,27.49,Plata (Ag),Dólar por Onza Troy (USD/troy oz),175.99231754161332
2024,5,2024M05,29.36,Plata (Ag),Dólar por Onza Troy (USD/troy oz),187.9641485275288
2024,6,2024M06,29.58,Plata (Ag),Dólar por Onza Troy (USD/troy oz),189.37259923175415
2024,7,2024M07,29.77,Plata (Ag),Dólar por Onza Troy (USD/troy oz),190.58898847631244
2024,8,2024M08,28.53,Plata (Ag),Dólar por Onza Troy (USD/troy oz),182.6504481434059
2024,9,2024M09,30.13,Plata (Ag),Dólar por Onza Troy (USD/troy oz),192.89372599231754
2024,10,2024M10,32.42,Plata (Ag),Dólar por Onza Troy (USD/troy oz),207.55441741357234
2024,11,2024M11,31.09,Plata (Ag),Dólar por Onza Troy (USD/troy oz),199.03969270166456
2024,12,2024M12,30.76,Plata (Ag),Dólar por Onza Troy (USD/troy oz),196.92701664532652
2025,1,2025M01,30.41,Plata (Ag),Dólar por Onza Troy (USD/troy oz),194.6862996158771
2025,2,2025M02,32.15,Plata (Ag),Dólar por Onza Troy (USD/troy oz),205.8258642765685
2025,3,2025M03,33.19,Plata (Ag),Dólar por Onza Troy (USD/troy oz),212.4839948783611
2025,4,2025M04,32.23,Plata (Ag),Dólar por Onza Troy (USD/troy oz),206.33802816901405
2025,5,2025M05,32.76,Plata (Ag),Dólar por Onza Troy (USD/troy oz),209.73111395646606
2025,6,2025M06,36.01,Plata (Ag),Dólar por Onza Troy (USD/troy oz),230.53777208706788
2025,7,2025M07,37.7,Plata (Ag),Dólar por Onza Troy (USD/troy oz),241.35723431498084
2025,8,2025M08,38.19,Plata (Ag),Dólar por Onza Troy (USD/troy oz),244.49423815620997
2025,9,2025M09,42.82,Plata (Ag),Dólar por Onza Troy (USD/troy oz),274.1357234314981
2025,10,2025M10,49.44,Plata (Ag),Dólar por Onza Troy (USD/troy oz),316.51728553137
2025,11,2025M11,50.43,Plata (Ag),Dólar por Onza Troy (USD/troy oz),322.85531370038416
2025,12,2025M12,62.34,Plata (Ag),Dólar por Onza Troy (USD/troy oz),399.1037131882203
2026,1,2026M01,92.06,Plata (Ag),Dólar por Onza Troy (USD/troy oz),589.3725992317542
2026,2,2026M02,81.95,Plata (Ag),Dólar por Onza Troy (USD/troy oz),524.6478873239437
2026,3,2026M03,77.88,Plata (Ag),Dólar por Onza Troy (USD/troy oz),498.5915492957746
2026,4,2026M04,75.86,Plata (Ag),Dólar por Onza Troy (USD/troy oz),485.65941101152373
1990,1,1990M01,410.11,Oro (Au),Dólar por Onza Troy (USD/troy oz),31.7484033288175
1990,2,1990M02,416.81,Oro (Au),Dólar por Onza Troy (USD/troy oz),32.26707954325527
1990,3,1990M03,393.06,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.428488484613897
1990,4,1990M04,374.24,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.97155022256629
1990,5,1990M05,369.05,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.56976969227792
1990,6,1990M06,352.33,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.275401586994384
1990,7,1990M07,362.53,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.065028062705633
1990,8,1990M08,394.73,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.557770466421523
1990,9,1990M09,389.32,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.1389587768531
1990,10,1990M10,380.74,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.474743564931295
1990,11,1990M11,381.73,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.551383781691502
1990,12,1990M12,376.95,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.18134313915231
1991,1,1991M01,383.64,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.69924520998645
1991,2,1991M02,363.83,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.165666731178636
1991,3,1991M03,363.34,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.127733694600348
1991,4,1991M04,358.38,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.74375846719567
1991,5,1991M05,356.95,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.63305593187536
1991,6,1991M06,366.72,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.389394232630156
1991,7,1991M07,367.69,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.464486162183082
1991,8,1991M08,356.31,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.5835107412425
1991,9,1991M09,348.74,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.997484033288178
1991,10,1991M10,358.69,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.76775691890846
1991,11,1991M11,360.17,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.882330172246956
1991,12,1991M12,361.73,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.003096574414556
1992,1,1992M01,354.45,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.439520030965742
1992,2,1992M02,353.91,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.397716276369266
1992,3,1992M03,344.34,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.65686084768724
1992,4,1992M04,338.62,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.214050706406038
1992,5,1992M05,337.24,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.10721888910393
1992,6,1992M06,340.81,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.383588155602865
1992,7,1992M07,352.72,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.305593187536292
1992,8,1992M08,343.06,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.55777046642152
1992,9,1992M09,345.43,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.741242500483843
1992,10,1992M10,344.38,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.659957422101797
1992,11,1992M11,335.02,Oro (Au),Dólar por Onza Troy (USD/troy oz),25.93535900909619
1992,12,1992M12,334.82,Oro (Au),Dólar por Onza Troy (USD/troy oz),25.91987613702342
1993,1,1993M01,329.01,Oro (Au),Dólar por Onza Troy (USD/troy oz),25.470098703309464
1993,2,1993M02,329.31,Oro (Au),Dólar por Onza Troy (USD/troy oz),25.493323011418617
1993,3,1993M03,330.08,Oro (Au),Dólar por Onza Troy (USD/troy oz),25.55293206889878
1993,4,1993M04,342.15,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.48732339849042
1993,5,1993M05,367.18,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.425004838397523
1993,6,1993M06,371.89,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.789626475711245
1993,7,1993M07,392.19,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.361137991097348
1993,8,1993M08,378.84,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.32765628023998
1993,9,1993M09,355.28,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.503773950067732
1993,10,1993M10,364.18,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.192761757305977
1993,11,1993M11,373.83,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.939810334817107
1993,12,1993M12,383.3,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.672924327462745
1994,1,1994M01,386.88,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.950067737565316
1994,2,1994M02,381.91,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.565318366556998
1994,3,1994M03,384.13,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.73717824656474
1994,4,1994M04,377.27,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.20611573446874
1994,5,1994M05,381.43,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.52815947358235
1994,6,1994M06,385.64,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.854073930714147
1994,7,1994M07,385.49,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.842461776659572
1994,8,1994M08,380.36,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.445326107993036
1994,9,1994M09,391.58,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.313915231275402
1994,10,1994M10,389.77,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.173795239016837
1994,11,1994M11,384.39,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.757305980259336
1994,12,1994M12,379.29,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.362492742403717
1995,1,1995M01,378.55,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.30520611573447
1995,2,1995M02,376.64,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.15734468743952
1995,3,1995M03,382.12,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.581575382233403
1995,4,1995M04,391.03,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.271337333075284
1995,5,1995M05,385.22,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.821559899361333
1995,6,1995M06,387.56,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.002709502612735
1995,7,1995M07,386.23,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.899748403328818
1995,8,1995M08,383.67,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.70156764079737
1995,9,1995M09,383.06,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.65434488097542
1995,10,1995M10,383.14,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.660538029804528
1995,11,1995M11,385.31,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.82852719179408
1995,12,1995M12,387.44,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.993419779369074
1996,1,1996M01,399.45,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.92316624733888
1996,2,1996M02,404.76,Oro (Au),Dólar por Onza Troy (USD/troy oz),31.33423650087091
1996,3,1996M03,396.21,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.672343719760015
1996,4,1996M04,392.85,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.412231468937488
1996,5,1996M05,391.93,Oro (Au),Dólar por Onza Troy (USD/troy oz),30.34101025740275
1996,6,1996M06,385.27,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.825430617379524
1996,7,1996M07,383.47,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.6860847687246
1996,8,1996M08,387.35,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.986452486936326
1996,9,1996M09,383.14,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.660538029804528
1996,10,1996M10,381.07,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.50029030385136
1996,11,1996M11,377.85,Oro (Au),Dólar por Onza Troy (USD/troy oz),29.251016063479778
1996,12,1996M12,369.0,Oro (Au),Dólar por Onza Troy (USD/troy oz),28.565898974259724
1997,1,1997M01,355.11,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.490613508805883
1997,2,1997M02,346.58,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.830269014902264
1997,3,1997M03,351.81,Oro (Au),Dólar por Onza Troy (USD/troy oz),27.235146119605186
1997,4,1997M04,344.47,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.666924714534545
1997,5,1997M05,343.84,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.618153667505318
1997,6,1997M06,340.76,Oro (Au),Dólar por Onza Troy (USD/troy oz),26.37971743758467
1997,7,1997M07,324.1,Oro (Au),Dólar por Onza Troy (USD/troy oz),25.089994193922976
1997,8,1997M08,324.01,Oro (Au),Dólar por Onza Troy (USD/troy oz),25.083026901490225
1997,9,1997M09,322.82,Oro (Au),Dólar por Onza Troy (USD/troy oz),24.990903812657248
1997,10,1997M10,324.87,Oro (Au),Dólar por Onza Troy (USD/troy oz),25.149603251403136
1997,11,1997M11,306.04,Oro (Au),Dólar por Onza Troy (USD/troy oz),23.69189084575189
1997,12,1997M12,288.74,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.352622411457325
1998,1,1998M01,289.1,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.38049158118831
1998,2,1998M02,297.49,Oro (Au),Dólar por Onza Troy (USD/troy oz),23.029998064640992
1998,3,1998M03,295.94,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.910005806077027
1998,4,1998M04,308.29,Oro (Au),Dólar por Onza Troy (USD/troy oz),23.866073156570543
1998,5,1998M05,299.1,Oro (Au),Dólar por Onza Troy (USD/troy oz),23.154635184826788
1998,6,1998M06,292.32,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.6297658215599
1998,7,1998M07,292.87,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.672343719760015
1998,8,1998M08,284.11,Oro (Au),Dólar por Onza Troy (USD/troy oz),21.994193922972713
1998,9,1998M09,288.98,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.37120185794465
1998,10,1998M10,295.93,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.90923166247339
1998,11,1998M11,294.12,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.769111670214826
1998,12,1998M12,291.68,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.580220630927037
1999,1,1999M01,287.08,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.22411457325334
1999,2,1999M02,287.33,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.2434681633443
1999,3,1999M03,285.96,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.137410489645827
1999,4,1999M04,282.62,Oro (Au),Dólar por Onza Troy (USD/troy oz),21.87884652603058
1999,5,1999M05,276.44,Oro (Au),Dólar por Onza Troy (USD/troy oz),21.400425778982
1999,6,1999M06,261.31,Oro (Au),Dólar por Onza Troy (USD/troy oz),20.22914650667699
1999,7,1999M07,256.08,Oro (Au),Dólar por Onza Troy (USD/troy oz),19.824269401974064
1999,8,1999M08,256.69,Oro (Au),Dólar por Onza Troy (USD/troy oz),19.871492161796013
1999,9,1999M09,264.74,Oro (Au),Dólar por Onza Troy (USD/troy oz),20.494677762724987
1999,10,1999M10,310.72,Oro (Au),Dólar por Onza Troy (USD/troy oz),24.054190052254697
1999,11,1999M11,293.18,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.696342171472807
1999,12,1999M12,283.07,Oro (Au),Dólar por Onza Troy (USD/troy oz),21.91368298819431
2000,1,2000M01,284.32,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.010450938649118
2000,2,2000M02,299.86,Oro (Au),Dólar por Onza Troy (USD/troy oz),23.213470098703308
2000,3,2000M03,286.39,Oro (Au),Dólar por Onza Troy (USD/troy oz),22.17069866460228
2000,4,2000M04,279.69,Oro (Au),Dólar por Onza Troy (USD/troy oz),21.652022450164505
